-0.8679775150267983	-0.7455314690491242
-0.8632514852406032	-0.767392488578365
-0.8585254554544082	-0.7879675657823562
-0.853799425668213	-0.8111145276368463
-0.8490733958820178	-0.8316896048408373
-0.8443473660958227	-0.8509787397195792
-0.8396213363096277	-0.8715538169235706
-0.8348953065234326	-0.8908429518023124
-0.8301692767372375	-0.9101320866810543
-0.8254432469510423	-0.9294212215597961
-0.8207172171648472	-0.9474244141132881
-0.8159911873786521	-0.96671354899203
-0.811265157592457	-0.9834307992202731
-0.8065391278062619	-1.000148049448516
-0.8018130980200668	-1.0168652996767589
-0.7970870682338717	-1.0322966075797522
-0.7923610384476766	-1.0490138578079953
-0.7876350086614814	-1.0631592233857392
-0.7829089788752863	-1.0773045889634831
-0.7781829490890912	-1.0901640122159777
-0.7734569193028962	-1.1030234354684723
-0.768730889516701	-1.1133109740704679
-0.7640048597305059	-1.1235985126724635
-0.7592788299443107	-1.1313141666239601
-0.7545528001581157	-1.139029820575457
-0.7498267703719206	-1.139029820575457
-0.7451007405857255	-1.139029820575457
-0.7399808749840141	-1.130349709880023
-0.7364363526443678	-1.1100961182573443
-0.7364363526443678	-1.0888780698907283
-0.7372240242754002	-1.0605873387352402
-0.7387993675374653	-1.0335825499050018
-0.7419500540615953	-1.0068992466560756
-0.7445756261650371	-0.9834307992202731
-0.7477263126891672	-0.9602838373657829
-0.7514021136339857	-0.9371368755112928
-0.7537651285270832	-0.915275855982052
-0.7571783722615575	-0.8985586057538091
-0.7608541732063758	-0.87283975924882
-0.7647925313615385	-0.851621710882204
-0.7679432178856684	-0.830403662515588
-0.7718815760408311	-0.8111145276368463
-0.7766076058270261	-0.7879675657823562
-0.7813336356132212	-0.764820603927866
-0.7860596653994164	-0.7416736420733758
-0.7907856951856116	-0.7185266802188857
-0.7955117249718067	-0.6953797183643954
-0.8002377547580017	-0.6735186988351547
-0.8049637845441968	-0.6542295639564129
-0.8096898143303919	-0.6336544867524216
-0.8144158441165871	-0.6156512941989293
-0.8191418739027823	-0.5963621593201874
-0.8238679036889773	-0.5770730244414457
-0.8285939334751724	-0.5590698318879532
-0.8333199632613675	-0.541066639334461
-0.8380459930475626	-0.5230634467809686
-0.8427720228337577	-0.5063461965527257
-0.8474980526199529	-0.48962894632448273
-0.852224082406148	-0.4741976384214893
-0.8569501121923431	-0.4587663305184958
-0.8616761419785381	-0.4433350226155024
-0.8664021717647332	-0.42918965703775847
-0.8711282015509284	-0.41504429146001454
-0.8758542313371235	-0.40218486820751986
-0.8805802611233187	-0.3906113872802748
-0.8853062909095137	-0.3790379063530297
-0.8900323206957088	-0.3700363100762836
-0.8947583504819039	-0.35974877147428796
-0.8994843802680991	-0.35203311752279115
-0.9042104100542941	-0.34431746357129445
-0.9089364398404893	-0.34303152124604497
-0.9136624696266844	-0.33660180961979785
-0.9183884994128795	-0.3378877519450473
-0.9231145291990746	-0.3481752905470429
-0.9267903301438931	-0.3751800793772814
-0.925214986881828	-0.40990052215901657
-0.9231145291990746	-0.4330474840135068
-0.920751514305977	-0.45233661889224863
-0.9183884994128795	-0.4741976384214893
-0.9152378128887495	-0.4973446002759795
-0.9120871263646193	-0.519848590967845
-0.9081487682094568	-0.5391377258465867
-0.9042104100542941	-0.5642136011889511
-0.8994843802680991	-0.5873605630434413
-0.8955460221129364	-0.6085786114100572
-0.8916076639577739	-0.6336544867524216
-0.8868816341715788	-0.6568014486069118
-0.8821556043853837	-0.679948410461402
-0.8774295745991885	-0.7018094299906428
-0.8727035448129934	-0.7236704495198834
-0.8679775150267983	-0.7455314690491242
